Subject_Index,REM_Cycle_Index,Stage,Duration,Source
SC4662EJ,SC4662EJ_C10,4,30,EDF
SC4662EJ,SC4662EJ_C11,1,630,EDF
SC4662EJ,SC4662EJ_C11,3,1050,EDF
SC4662EJ,SC4662EJ_C11,2,30,EDF
SC4662EJ,SC4662EJ_C11,3,390,EDF
SC4662EJ,SC4662EJ_C11,5,210,EDF
SC4662EJ,SC4662EJ_C11,4,360,EDF
SC4662EJ,SC4662EJ_C11,3,1800,EDF
SC4662EJ,SC4662EJ_C12,1,240,EDF
SC4662EJ,SC4662EJ_C12,5,900,EDF
SC4662EJ,SC4662EJ_C12,4,120,EDF
SC4662EJ,SC4662EJ_C12,5,90,EDF
SC4662EJ,SC4662EJ_C12,4,90,EDF
SC4662EJ,SC4662EJ_C12,5,270,EDF
SC4662EJ,SC4662EJ_C12,4,90,EDF
SC4662EJ,SC4662EJ_C12,5,120,EDF
SC4662EJ,SC4662EJ_C12,4,180,EDF
SC4662EJ,SC4662EJ_C12,5,30,EDF
SC4662EJ,SC4662EJ_C12,4,90,EDF
SC4662EJ,SC4662EJ_C12,5,30,EDF
SC4662EJ,SC4662EJ_C12,4,180,EDF
SC4662EJ,SC4662EJ_C12,5,150,EDF
SC4662EJ,SC4662EJ_C12,4,30,EDF
SC4662EJ,SC4662EJ_C12,5,30,EDF
SC4662EJ,SC4662EJ_C12,4,210,EDF
SC4662EJ,SC4662EJ_C12,3,330,EDF
SC4662EJ,SC4662EJ_C13,1,180,EDF
SC4662EJ,SC4662EJ_C13,4,210,EDF
SC4662EJ,SC4662EJ_C14,1,1830,EDF
SC4662EJ,SC4662EJ_C14,3,600,EDF
SC4662EJ,SC4662EJ_C14,4,30,EDF
SC4662EJ,SC4662EJ_C14,5,390,EDF
SC4662EJ,SC4662EJ_C14,4,90,EDF
SC4662EJ,SC4662EJ_C14,5,60,EDF
SC4662EJ,SC4662EJ_C14,4,120,EDF
SC4662EJ,SC4662EJ_C14,5,60,EDF
SC4662EJ,SC4662EJ_C14,4,120,EDF
SC4662EJ,SC4662EJ_C14,5,60,EDF
SC4662EJ,SC4662EJ_C14,4,150,EDF
SC4662EJ,SC4662EJ_C14,5,90,EDF
SC4662EJ,SC4662EJ_C14,4,60,EDF
SC4662EJ,SC4662EJ_C14,5,18990,EDF
SC4662EJ,SC4662EJ_C14,4,360,EDF
SC4662EJ,SC4662EJ_C14,3,150,EDF
SC4662EJ,SC4662EJ_C14,4,150,EDF
SC4662EJ,SC4662EJ_C14,5,1320,EDF
SC4662EJ,SC4662EJ_C14,4,30,EDF
SC4662EJ,SC4662EJ_C14,5,2460,EDF
SC4671GJ,SC4671GJ_C1,1,90,EDF
SC4671GJ,SC4671GJ_C1,5,30,EDF
SC4671GJ,SC4671GJ_C1,4,60,EDF
SC4671GJ,SC4671GJ_C1,5,30,EDF
SC4671GJ,SC4671GJ_C1,4,120,EDF
SC4671GJ,SC4671GJ_C1,5,60,EDF
SC4671GJ,SC4671GJ_C1,4,270,EDF
SC4671GJ,SC4671GJ_C1,3,90,EDF
SC4671GJ,SC4671GJ_C1,4,60,EDF
SC4671GJ,SC4671GJ_C1,3,90,EDF
SC4671GJ,SC4671GJ_C1,4,30,EDF
SC4671GJ,SC4671GJ_C1,3,30,EDF
SC4671GJ,SC4671GJ_C1,5,30,EDF
SC4671GJ,SC4671GJ_C1,4,60,EDF
SC4671GJ,SC4671GJ_C1,3,60,EDF
SC4671GJ,SC4671GJ_C1,5,30,EDF
SC4671GJ,SC4671GJ_C1,4,180,EDF
SC4671GJ,SC4671GJ_C1,3,150,EDF
SC4671GJ,SC4671GJ_C1,4,60,EDF
SC4671GJ,SC4671GJ_C1,3,210,EDF
SC4671GJ,SC4671GJ_C1,5,420,EDF
SC4671GJ,SC4671GJ_C1,4,390,EDF
SC4671GJ,SC4671GJ_C1,3,60,EDF
SC4671GJ,SC4671GJ_C1,4,120,EDF
SC4671GJ,SC4671GJ_C1,3,90,EDF
SC4671GJ,SC4671GJ_C1,4,60,EDF
SC4671GJ,SC4671GJ_C1,3,30,EDF
SC4671GJ,SC4671GJ_C1,4,30,EDF
SC4671GJ,SC4671GJ_C1,3,270,EDF
SC4671GJ,SC4671GJ_C1,4,90,EDF
SC4671GJ,SC4671GJ_C1,3,30,EDF
SC4671GJ,SC4671GJ_C1,4,120,EDF
SC4671GJ,SC4671GJ_C1,3,90,EDF
SC4671GJ,SC4671GJ_C1,4,60,EDF
SC4671GJ,SC4671GJ_C1,3,420,EDF
SC4671GJ,SC4671GJ_C1,4,30,EDF
SC4671GJ,SC4671GJ_C1,3,150,EDF
SC4671GJ,SC4671GJ_C2,1,660,EDF
SC4671GJ,SC4671GJ_C2,5,120,EDF
SC4671GJ,SC4671GJ_C2,4,240,EDF
SC4671GJ,SC4671GJ_C2,5,30,EDF
SC4671GJ,SC4671GJ_C2,4,300,EDF
SC4671GJ,SC4671GJ_C2,3,120,EDF
SC4671GJ,SC4671GJ_C2,4,60,EDF
SC4671GJ,SC4671GJ_C2,3,30,EDF
SC4671GJ,SC4671GJ_C2,4,120,EDF
SC4671GJ,SC4671GJ_C2,3,180,EDF
SC4671GJ,SC4671GJ_C2,5,120,EDF
SC4671GJ,SC4671GJ_C2,4,240,EDF
SC4671GJ,SC4671GJ_C2,3,60,EDF
SC4671GJ,SC4671GJ_C2,5,30,EDF
SC4671GJ,SC4671GJ_C2,4,90,EDF
SC4671GJ,SC4671GJ_C2,3,30,EDF
SC4671GJ,SC4671GJ_C2,4,120,EDF
SC4671GJ,SC4671GJ_C2,3,30,EDF
SC4671GJ,SC4671GJ_C2,4,60,EDF
SC4671GJ,SC4671GJ_C2,5,660,EDF
SC4671GJ,SC4671GJ_C2,4,240,EDF
SC4671GJ,SC4671GJ_C2,5,30,EDF
SC4671GJ,SC4671GJ_C2,4,480,EDF
SC4671GJ,SC4671GJ_C2,3,150,EDF
SC4671GJ,SC4671GJ_C2,4,180,EDF
SC4671GJ,SC4671GJ_C2,3,30,EDF
SC4671GJ,SC4671GJ_C2,4,60,EDF
SC4671GJ,SC4671GJ_C2,3,600,EDF
SC4671GJ,SC4671GJ_C2,5,30,EDF
SC4671GJ,SC4671GJ_C2,4,150,EDF
SC4671GJ,SC4671GJ_C2,3,480,EDF
SC4671GJ,SC4671GJ_C2,4,120,EDF
SC4671GJ,SC4671GJ_C2,3,300,EDF
SC4671GJ,SC4671GJ_C2,5,30,EDF
SC4671GJ,SC4671GJ_C2,4,180,EDF
SC4671GJ,SC4671GJ_C2,5,30,EDF
SC4671GJ,SC4671GJ_C2,4,120,EDF
SC4671GJ,SC4671GJ_C2,3,30,EDF
SC4671GJ,SC4671GJ_C2,5,90,EDF
SC4671GJ,SC4671GJ_C2,4,90,EDF
SC4671GJ,SC4671GJ_C2,5,30,EDF
SC4671GJ,SC4671GJ_C2,4,90,EDF
SC4671GJ,SC4671GJ_C2,3,150,EDF
SC4671GJ,SC4671GJ_C3,1,240,EDF
SC4671GJ,SC4671GJ_C3,5,30,EDF
SC4671GJ,SC4671GJ_C3,4,60,EDF
SC4671GJ,SC4671GJ_C4,1,810,EDF
SC4671GJ,SC4671GJ_C4,4,90,EDF
SC4671GJ,SC4671GJ_C4,3,360,EDF
SC4671GJ,SC4671GJ_C4,4,60,EDF
SC4671GJ,SC4671GJ_C4,3,270,EDF
SC4671GJ,SC4671GJ_C4,5,90,EDF
SC4671GJ,SC4671GJ_C4,4,90,EDF
SC4671GJ,SC4671GJ_C4,3,540,EDF
SC4671GJ,SC4671GJ_C4,2,30,EDF
SC4671GJ,SC4671GJ_C4,3,60,EDF
SC4671GJ,SC4671GJ_C4,2,30,EDF
SC4671GJ,SC4671GJ_C4,3,30,EDF
SC4671GJ,SC4671GJ_C4,2,60,EDF
SC4671GJ,SC4671GJ_C4,3,150,EDF
SC4671GJ,SC4671GJ_C4,2,30,EDF
SC4671GJ,SC4671GJ_C4,3,90,EDF
SC4671GJ,SC4671GJ_C4,2,60,EDF
SC4671GJ,SC4671GJ_C4,5,210,EDF
SC4671GJ,SC4671GJ_C4,4,180,EDF
SC4671GJ,SC4671GJ_C4,3,60,EDF
SC4671GJ,SC4671GJ_C4,4,60,EDF
SC4671GJ,SC4671GJ_C4,3,1170,EDF
SC4671GJ,SC4671GJ_C4,2,60,EDF
SC4671GJ,SC4671GJ_C4,3,30,EDF
SC4671GJ,SC4671GJ_C4,2,60,EDF
SC4671GJ,SC4671GJ_C4,3,90,EDF
SC4671GJ,SC4671GJ_C4,2,30,EDF
SC4671GJ,SC4671GJ_C4,3,150,EDF
SC4671GJ,SC4671GJ_C4,2,30,EDF
SC4671GJ,SC4671GJ_C4,3,60,EDF
SC4671GJ,SC4671GJ_C4,4,30,EDF
SC4671GJ,SC4671GJ_C4,3,150,EDF
SC4671GJ,SC4671GJ_C4,4,30,EDF
SC4671GJ,SC4671GJ_C4,3,30,EDF
SC4671GJ,SC4671GJ_C4,2,30,EDF
SC4671GJ,SC4671GJ_C4,3,60,EDF
SC4671GJ,SC4671GJ_C5,1,240,EDF
SC4671GJ,SC4671GJ_C5,4,90,EDF
SC4671GJ,SC4671GJ_C6,1,600,EDF
SC4671GJ,SC4671GJ_C6,5,60,EDF
SC4671GJ,SC4671GJ_C6,4,150,EDF
SC4671GJ,SC4671GJ_C6,3,210,EDF
SC4671GJ,SC4671GJ_C6,5,30,EDF
SC4671GJ,SC4671GJ_C6,4,180,EDF
SC4671GJ,SC4671GJ_C6,3,390,EDF
SC4671GJ,SC4671GJ_C6,5,30,EDF
SC4671GJ,SC4671GJ_C6,4,150,EDF
SC4671GJ,SC4671GJ_C6,3,90,EDF
SC4671GJ,SC4671GJ_C6,4,90,EDF
SC4671GJ,SC4671GJ_C6,3,180,EDF
SC4671GJ,SC4671GJ_C6,5,30,EDF
SC4671GJ,SC4671GJ_C6,4,180,EDF
SC4671GJ,SC4671GJ_C6,3,810,EDF
SC4671GJ,SC4671GJ_C6,4,90,EDF
SC4671GJ,SC4671GJ_C6,3,810,EDF
SC4671GJ,SC4671GJ_C6,2,90,EDF
SC4671GJ,SC4671GJ_C6,3,30,EDF
SC4671GJ,SC4671GJ_C6,5,360,EDF
SC4671GJ,SC4671GJ_C6,4,120,EDF
SC4671GJ,SC4671GJ_C6,5,30,EDF
SC4671GJ,SC4671GJ_C6,4,30,EDF
SC4671GJ,SC4671GJ_C6,3,480,EDF
SC4671GJ,SC4671GJ_C6,4,30,EDF
SC4671GJ,SC4671GJ_C6,5,30,EDF
SC4671GJ,SC4671GJ_C6,4,180,EDF
SC4671GJ,SC4671GJ_C6,5,120,EDF
SC4671GJ,SC4671GJ_C6,4,330,EDF
SC4671GJ,SC4671GJ_C6,5,30,EDF
SC4671GJ,SC4671GJ_C6,4,30,EDF
SC4671GJ,SC4671GJ_C6,3,930,EDF
SC4671GJ,SC4671GJ_C6,4,30,EDF
SC4671GJ,SC4671GJ_C7,1,300,EDF
SC4671GJ,SC4671GJ_C7,4,30,EDF
SC4671GJ,SC4671GJ_C8,1,1380,EDF
SC4671GJ,SC4671GJ_C8,5,30,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,30,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,2520,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,90,EDF
SC4671GJ,SC4671GJ_C8,4,150,EDF
SC4671GJ,SC4671GJ_C8,5,90,EDF
SC4671GJ,SC4671GJ_C8,4,720,EDF
SC4671GJ,SC4671GJ_C8,3,30,EDF
SC4671GJ,SC4671GJ_C8,5,30,EDF
SC4671GJ,SC4671GJ_C8,4,120,EDF
SC4671GJ,SC4671GJ_C8,5,570,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,30,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,90,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,30,EDF
SC4671GJ,SC4671GJ_C8,4,210,EDF
SC4671GJ,SC4671GJ_C8,5,14730,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,60,EDF
SC4671GJ,SC4671GJ_C8,4,60,EDF
SC4671GJ,SC4671GJ_C8,5,30,EDF
SC4671GJ,SC4671GJ_C8,4,270,EDF
SC4671GJ,SC4671GJ_C8,3,1170,EDF
SC4671GJ,SC4671GJ_C8,4,60,EDF
SC4671GJ,SC4671GJ_C8,3,90,EDF
SC4671GJ,SC4671GJ_C8,5,210,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,60,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,60,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,30,EDF
SC4671GJ,SC4671GJ_C8,4,60,EDF
SC4671GJ,SC4671GJ_C8,5,30,EDF
SC4671GJ,SC4671GJ_C8,4,60,EDF
SC4671GJ,SC4671GJ_C8,5,180,EDF
SC4671GJ,SC4671GJ_C8,4,420,EDF
SC4671GJ,SC4671GJ_C8,3,180,EDF
SC4671GJ,SC4671GJ_C8,5,1950,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,480,EDF
SC4671GJ,SC4671GJ_C8,4,90,EDF
SC4671GJ,SC4671GJ_C8,5,30,EDF
SC4671GJ,SC4671GJ_C8,4,30,EDF
SC4671GJ,SC4671GJ_C8,5,150,EDF
SC4671GJ,SC4671GJ_C8,4,270,EDF
SC4671GJ,SC4671GJ_C8,3,150,EDF
SC4671GJ,SC4671GJ_C8,4,60,EDF
SC4671GJ,SC4671GJ_C8,3,360,EDF
SC4671GJ,SC4671GJ_C9,1,150,EDF
SC4671GJ,SC4671GJ_C9,5,90,EDF
SC4671GJ,SC4671GJ_C9,4,150,EDF
SC4671GJ,SC4671GJ_C9,5,60,EDF
SC4671GJ,SC4671GJ_C9,4,30,EDF
SC4671GJ,SC4671GJ_C9,5,2010,EDF
SC4672GV,SC4672GV_C1,1,2040,EDF
SC4672GV,SC4672GV_C1,3,600,EDF
SC4672GV,SC4672GV_C1,2,30,EDF
SC4672GV,SC4672GV_C1,5,150,EDF
SC4672GV,SC4672GV_C1,4,240,EDF
SC4672GV,SC4672GV_C1,5,180,EDF
SC4672GV,SC4672GV_C1,3,1020,EDF
SC4672GV,SC4672GV_C1,2,30,EDF
SC4672GV,SC4672GV_C1,3,60,EDF
SC4672GV,SC4672GV_C1,2,150,EDF
SC4672GV,SC4672GV_C1,3,30,EDF
SC4672GV,SC4672GV_C1,4,330,EDF
SC4672GV,SC4672GV_C1,3,630,EDF
SC4672GV,SC4672GV_C1,5,60,EDF
SC4672GV,SC4672GV_C1,4,120,EDF
SC4672GV,SC4672GV_C1,3,150,EDF
SC4672GV,SC4672GV_C1,5,60,EDF
SC4672GV,SC4672GV_C1,3,210,EDF
SC4672GV,SC4672GV_C1,4,30,EDF
SC4672GV,SC4672GV_C1,3,30,EDF
SC4672GV,SC4672GV_C1,4,30,EDF
SC4672GV,SC4672GV_C1,3,540,EDF
SC4672GV,SC4672GV_C1,5,60,EDF
SC4672GV,SC4672GV_C1,4,330,EDF
SC4672GV,SC4672GV_C1,3,900,EDF
SC4672GV,SC4672GV_C2,1,150,EDF
SC4672GV,SC4672GV_C2,3,390,EDF
SC4672GV,SC4672GV_C2,5,60,EDF
SC4672GV,SC4672GV_C2,4,210,EDF
SC4672GV,SC4672GV_C2,3,690,EDF
SC4672GV,SC4672GV_C2,5,30,EDF
SC4672GV,SC4672GV_C2,4,30,EDF
SC4672GV,SC4672GV_C2,5,870,EDF
SC4672GV,SC4672GV_C2,4,30,EDF
SC4672GV,SC4672GV_C2,5,30,EDF
SC4672GV,SC4672GV_C2,4,540,EDF
SC4672GV,SC4672GV_C2,3,930,EDF
SC4672GV,SC4672GV_C2,2,30,EDF
SC4672GV,SC4672GV_C2,3,240,EDF
SC4672GV,SC4672GV_C2,5,30,EDF
SC4672GV,SC4672GV_C2,4,330,EDF
SC4672GV,SC4672GV_C2,3,1260,EDF
SC4672GV,SC4672GV_C3,1,60,EDF
SC4672GV,SC4672GV_C3,4,90,EDF
SC4672GV,SC4672GV_C4,1,60,EDF
SC4672GV,SC4672GV_C4,3,330,EDF
SC4672GV,SC4672GV_C5,1,540,EDF
SC4672GV,SC4672GV_C5,5,90,EDF
SC4672GV,SC4672GV_C5,4,90,EDF
SC4672GV,SC4672GV_C5,5,30,EDF
SC4672GV,SC4672GV_C5,4,210,EDF
SC4672GV,SC4672GV_C5,3,990,EDF
SC4672GV,SC4672GV_C5,2,90,EDF
SC4672GV,SC4672GV_C5,3,30,EDF
SC4672GV,SC4672GV_C5,2,30,EDF
SC4672GV,SC4672GV_C5,3,30,EDF
SC4672GV,SC4672GV_C5,2,60,EDF
SC4672GV,SC4672GV_C5,3,30,EDF
SC4672GV,SC4672GV_C5,2,60,EDF
SC4672GV,SC4672GV_C5,3,90,EDF
SC4672GV,SC4672GV_C5,2,60,EDF
SC4672GV,SC4672GV_C5,3,30,EDF
SC4672GV,SC4672GV_C5,2,30,EDF
SC4672GV,SC4672GV_C5,3,30,EDF
SC4672GV,SC4672GV_C5,2,30,EDF
SC4672GV,SC4672GV_C5,3,30,EDF
SC4672GV,SC4672GV_C5,2,90,EDF
SC4672GV,SC4672GV_C5,3,120,EDF
SC4672GV,SC4672GV_C5,2,180,EDF
SC4672GV,SC4672GV_C5,3,90,EDF
SC4672GV,SC4672GV_C5,5,390,EDF
SC4672GV,SC4672GV_C5,4,30,EDF
SC4672GV,SC4672GV_C5,5,30,EDF
SC4672GV,SC4672GV_C5,4,30,EDF
SC4672GV,SC4672GV_C5,5,150,EDF
SC4672GV,SC4672GV_C5,4,30,EDF
SC4672GV,SC4672GV_C5,5,30,EDF
SC4672GV,SC4672GV_C5,4,30,EDF
SC4672GV,SC4672GV_C5,5,180,EDF
SC4672GV,SC4672GV_C5,4,90,EDF
SC4672GV,SC4672GV_C5,5,18330,EDF
SC4701EC,SC4701EC_C1,1,1320,EDF
SC4701EC,SC4701EC_C1,4,720,EDF
SC4701EC,SC4701EC_C1,3,1110,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,30,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,30,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,30,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,390,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,30,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,120,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,930,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,210,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,180,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,210,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,180,EDF
SC4701EC,SC4701EC_C1,2,30,EDF
SC4701EC,SC4701EC_C1,3,870,EDF
SC4701EC,SC4701EC_C2,1,540,EDF
SC4701EC,SC4701EC_C2,5,60,EDF
SC4701EC,SC4701EC_C2,4,390,EDF
SC4701EC,SC4701EC_C2,3,2100,EDF
SC4701EC,SC4701EC_C2,0,30,EDF
SC4701EC,SC4701EC_C2,3,480,EDF
SC4701EC,SC4701EC_C2,2,30,EDF
SC4701EC,SC4701EC_C2,3,30,EDF
SC4701EC,SC4701EC_C2,2,90,EDF
SC4701EC,SC4701EC_C2,5,150,EDF
SC4701EC,SC4701EC_C2,4,60,EDF
SC4701EC,SC4701EC_C2,5,30,EDF
SC4701EC,SC4701EC_C2,4,690,EDF
SC4701EC,SC4701EC_C2,3,4830,EDF
SC4701EC,SC4701EC_C3,1,1080,EDF
SC4701EC,SC4701EC_C3,4,120,EDF
SC4701EC,SC4701EC_C3,3,390,EDF
SC4701EC,SC4701EC_C4,1,210,EDF
SC4701EC,SC4701EC_C4,3,5160,EDF
SC4701EC,SC4701EC_C4,4,90,EDF
SC4701EC,SC4701EC_C4,5,25440,EDF
SC4702EA,SC4702EA_C1,1,570,EDF
SC4702EA,SC4702EA_C1,5,30,EDF
SC4702EA,SC4702EA_C1,4,270,EDF
SC4702EA,SC4702EA_C1,3,1080,EDF
SC4702EA,SC4702EA_C1,2,30,EDF
SC4702EA,SC4702EA_C1,3,300,EDF
SC4702EA,SC4702EA_C1,2,120,EDF
SC4702EA,SC4702EA_C1,3,240,EDF
SC4702EA,SC4702EA_C1,2,30,EDF
SC4702EA,SC4702EA_C1,3,270,EDF
SC4702EA,SC4702EA_C1,2,60,EDF
SC4702EA,SC4702EA_C1,3,30,EDF
SC4702EA,SC4702EA_C1,2,30,EDF
SC4702EA,SC4702EA_C1,3,180,EDF
SC4702EA,SC4702EA_C1,2,30,EDF
SC4702EA,SC4702EA_C1,3,60,EDF
SC4702EA,SC4702EA_C1,2,30,EDF
SC4702EA,SC4702EA_C1,4,30,EDF
SC4702EA,SC4702EA_C1,3,1560,EDF
SC4702EA,SC4702EA_C2,1,630,EDF
SC4702EA,SC4702EA_C2,3,60,EDF
SC4702EA,SC4702EA_C3,1,660,EDF
SC4702EA,SC4702EA_C3,4,60,EDF
SC4702EA,SC4702EA_C3,5,30,EDF
SC4702EA,SC4702EA_C3,4,210,EDF
SC4702EA,SC4702EA_C3,3,300,EDF
SC4702EA,SC4702EA_C3,4,60,EDF
SC4702EA,SC4702EA_C3,3,120,EDF
SC4702EA,SC4702EA_C3,4,60,EDF
SC4702EA,SC4702EA_C3,3,90,EDF
SC4702EA,SC4702EA_C3,4,1080,EDF
SC4702EA,SC4702EA_C3,3,360,EDF
SC4702EA,SC4702EA_C3,4,450,EDF
SC4702EA,SC4702EA_C3,3,390,EDF
SC4702EA,SC4702EA_C3,4,30,EDF
SC4702EA,SC4702EA_C3,3,270,EDF
SC4702EA,SC4702EA_C3,4,60,EDF
SC4702EA,SC4702EA_C3,3,270,EDF
SC4702EA,SC4702EA_C3,4,30,EDF
SC4702EA,SC4702EA_C3,3,330,EDF
SC4702EA,SC4702EA_C3,2,30,EDF
SC4702EA,SC4702EA_C3,3,540,EDF
SC4702EA,SC4702EA_C3,4,60,EDF
SC4702EA,SC4702EA_C3,3,30,EDF
SC4702EA,SC4702EA_C3,4,60,EDF
SC4702EA,SC4702EA_C3,3,30,EDF
SC4702EA,SC4702EA_C3,4,30,EDF
SC4702EA,SC4702EA_C3,3,540,EDF
SC4702EA,SC4702EA_C3,4,30,EDF
SC4702EA,SC4702EA_C3,3,30,EDF
SC4702EA,SC4702EA_C3,5,60,EDF
SC4702EA,SC4702EA_C3,4,420,EDF
SC4702EA,SC4702EA_C3,5,330,EDF
SC4702EA,SC4702EA_C3,4,60,EDF
SC4702EA,SC4702EA_C3,5,60,EDF
SC4702EA,SC4702EA_C3,4,330,EDF
SC4702EA,SC4702EA_C3,5,60,EDF
SC4702EA,SC4702EA_C3,4,30,EDF
SC4702EA,SC4702EA_C3,5,90,EDF
SC4702EA,SC4702EA_C3,4,30,EDF
SC4702EA,SC4702EA_C3,5,90,EDF
SC4702EA,SC4702EA_C3,4,150,EDF
SC4702EA,SC4702EA_C3,5,150,EDF
SC4702EA,SC4702EA_C3,4,30,EDF
SC4702EA,SC4702EA_C3,5,60,EDF
SC4702EA,SC4702EA_C3,4,180,EDF
SC4702EA,SC4702EA_C3,5,60,EDF
SC4702EA,SC4702EA_C3,4,480,EDF
SC4702EA,SC4702EA_C3,5,60,EDF
SC4702EA,SC4702EA_C3,4,30,EDF
SC4702EA,SC4702EA_C3,5,180,EDF
SC4702EA,SC4702EA_C3,4,150,EDF
SC4702EA,SC4702EA_C3,5,600,EDF
SC4702EA,SC4702EA_C3,4,30,EDF
SC4702EA,SC4702EA_C3,5,210,EDF
SC4702EA,SC4702EA_C3,4,90,EDF
SC4702EA,SC4702EA_C3,5,30,EDF
SC4702EA,SC4702EA_C3,4,330,EDF
SC4702EA,SC4702EA_C3,5,180,EDF
SC4702EA,SC4702EA_C3,4,870,EDF
SC4702EA,SC4702EA_C3,3,330,EDF
SC4702EA,SC4702EA_C3,4,60,EDF
SC4702EA,SC4702EA_C3,3,1020,EDF
SC4702EA,SC4702EA_C3,2,30,EDF
SC4702EA,SC4702EA_C3,3,150,EDF
SC4702EA,SC4702EA_C3,2,60,EDF
SC4702EA,SC4702EA_C3,3,60,EDF
SC4702EA,SC4702EA_C3,2,60,EDF
SC4702EA,SC4702EA_C3,3,60,EDF
SC4702EA,SC4702EA_C4,1,900,EDF
SC4702EA,SC4702EA_C4,4,30,EDF
SC4702EA,SC4702EA_C5,1,180,EDF
SC4702EA,SC4702EA_C5,3,360,EDF
SC4702EA,SC4702EA_C5,4,90,EDF
SC4702EA,SC4702EA_C5,5,60,EDF
SC4702EA,SC4702EA_C5,4,90,EDF
SC4702EA,SC4702EA_C5,3,1110,EDF
SC4702EA,SC4702EA_C5,4,60,EDF
SC4702EA,SC4702EA_C5,3,240,EDF
SC4702EA,SC4702EA_C5,5,26040,EDF
SC4711EC,SC4711EC_C1,1,60,EDF
SC4711EC,SC4711EC_C1,3,30,EDF
SC4711EC,SC4711EC_C1,5,60,EDF
SC4711EC,SC4711EC_C1,4,180,EDF
SC4711EC,SC4711EC_C1,3,30,EDF
SC4711EC,SC4711EC_C2,1,60,EDF
SC4711EC,SC4711EC_C2,5,210,EDF
SC4711EC,SC4711EC_C2,4,60,EDF
SC4711EC,SC4711EC_C2,3,1230,EDF
SC4711EC,SC4711EC_C2,5,30,EDF
SC4711EC,SC4711EC_C2,4,60,EDF
SC4711EC,SC4711EC_C2,3,30,EDF
SC4711EC,SC4711EC_C2,4,90,EDF
SC4711EC,SC4711EC_C2,3,360,EDF
SC4711EC,SC4711EC_C2,2,30,EDF
SC4711EC,SC4711EC_C2,3,30,EDF
SC4711EC,SC4711EC_C2,2,30,EDF
SC4711EC,SC4711EC_C2,3,120,EDF
SC4711EC,SC4711EC_C3,1,30,EDF
SC4711EC,SC4711EC_C3,5,30,EDF
SC4711EC,SC4711EC_C3,4,30,EDF
SC4711EC,SC4711EC_C4,1,600,EDF
SC4711EC,SC4711EC_C4,4,60,EDF
SC4711EC,SC4711EC_C5,1,840,EDF
SC4711EC,SC4711EC_C5,3,930,EDF
SC4711EC,SC4711EC_C5,5,30,EDF
SC4711EC,SC4711EC_C5,4,90,EDF
SC4711EC,SC4711EC_C5,3,1680,EDF
SC4711EC,SC4711EC_C5,5,30,EDF
SC4711EC,SC4711EC_C5,4,120,EDF
SC4711EC,SC4711EC_C5,3,570,EDF
SC4711EC,SC4711EC_C5,5,30,EDF
SC4711EC,SC4711EC_C5,4,60,EDF
SC4711EC,SC4711EC_C5,5,60,EDF
SC4711EC,SC4711EC_C5,4,60,EDF
SC4711EC,SC4711EC_C5,3,300,EDF
SC4711EC,SC4711EC_C5,4,240,EDF
SC4711EC,SC4711EC_C5,5,630,EDF
SC4711EC,SC4711EC_C5,4,690,EDF
SC4711EC,SC4711EC_C5,3,840,EDF
SC4711EC,SC4711EC_C5,5,30,EDF
SC4711EC,SC4711EC_C5,4,210,EDF
